Row	Column	Assay	Sample	Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
2	0	16s	16W9P29	-1	17.57565	83.64551		0.999873	25356.8	0.6820627	1.965478	False	False	False	0.003540011										5	3121.748	1.357168	20.36299	11619.05	-3.227434	4.72197	-0.1074905	0.1582737
2	1	16s	16W9P29	-1	17.42869	83.69685		0.9997137	52346.2	0.703614	2.000808	False	False	False	0.002630356										12	3086.465	1.325098	20.17379	10761.64	0.3306535	4.486721	-0.05615234	0.01131439
2	2	16s	16W9P29	-1	17.24779	83.91663		0.9997607	44599.63	0.7038261	2.009599	False	False	False	0.00273814										10	3221.334	1.317446	19.98281	10586.77	2.975306	4.286456	0.1636353	-0.16959
2	12	16s	16W10P30	-1	17.20424	84.43484		0.9997388	41576.43	0.7045664	2.009468	False	False	False	0.00260863										8	2733.281	1.317559	19.93941	9746.568	1.767717	4.565886	0.06238556	-0.1310654
2	13	16s	16W10P30	-1	17.35432	84.32302		0.9997438	33717.4	0.7127334	2.007956	False	False	False	0.00218396										9	2423.627	1.318867	20.09122	9018.931	1.508403	4.721253	-0.04943848	0.01901436
2	14	16s	16W10P30	-1	17.44736	84.35952		0.9997876	36975.21	0.708655	1.990409	False	False	False	0.002800305										9	2739.523	1.334313	20.2046	10554.37	0.4006693	4.85263	-0.01293945	0.112051
2	24	16s	16W10P1	-1	19.18838	84.03475		0.9996938	29953.77	0.7237759	1.98635	False	False	False	0.0005766813										6	2532.988	1.33796	21.95042	7689.879	0.2344528	4.035893	0.2541885	0.05002594
2	25	16s	16W10P1	-1	19.30005	83.54949		0.9995821	52417.42	0.7358704	1.966173	False	False	False	0.000757633										11	2412.294	1.356515	22.08652	8923.946	-4.409667	4.69936	-0.2310715	0.1616917
2	26	16s	16W10P1	-1	18.92664	83.75745		0.9998618	10608.04	0.7279284	1.941143	False	False	False	0.001098956										7	2263.265	1.380575	21.74479	7609.408	-1.237678	4.362138	-0.02311707	-0.2117176
2	36	16s	16W11P2	-1	20.67006	84.34661		0.9997324	40256.86	0.7268129	1.974652	False	False	False	0.0002855729										10	2629.759	1.34863	23.44614	10139	0.3688906	4.855485	-0.04122162	-0.7853737
2	37	16s	16W11P2	-1	21.97682	84.44682		0.9998728	17456.15	0.7374817	1.904811	False	False	False	0.000255765										12	2337.677	1.417729	24.84391	10430.46	-4.770504	5.461888	0.05898285	0.5213928
2	38	16s	16W11P2	-1	21.71941	84.37007		0.9999034	13866.42	0.7403369	1.954222	False	False	False	0.000164419										6	2663.181	1.367855	24.52082	10030.52	1.054031	4.766369	-0.01776123	0.2639828
2	48	16s	16W12P2													CtIsOutlier																	
2	49	16s	16W12P2	-1	17.39582	83.07409		0.9997231	44615.5	0.7142318	2.018178	False	False	False	0.002135111	ContainsOutlierReplicateCt									12	2618.997	1.310099	20.12116	9989.265	2.329297	4.814157	0.013237	-0.03746605
2	50	16s	16W12P2	-1	17.47075	83.04762		0.9997966	33734.21	0.7114888	2.001039	False	False	False	0.002432227	ContainsOutlierReplicateCt									9	2641.21	1.324895	20.21558	10293.93	0.9478452	4.89743	-0.01322937	0.03746796
